phenotype,metabolite,n,nm,nf,n_outlier,p_age,p_sex,p_bmi,p,beta
spo2mean_sleep_sleep,M1356,44,22,22,0,0.69366821004074,0.902202096597684,0.0739280969827737,0.0214582018228831,-1.07039079199588
spo2mean_sleep_sleep,M1357,44,22,22,0,0.69919605880264,0.96942025843807,0.0887195484915511,0.03060007792029,-0.892862365881316
spo2mean_sleep_sleep,M1374,44,22,22,0,0.0947348765531457,0.969136933222423,0.4138456772434,0.0492390219508843,0.663882820059045
spo2mean_sleep_sleep,M1528,44,22,22,0,0.548411604961211,0.943721255479727,0.463950056129325,0.0433492008007887,-0.619642214770283
spo2mean_sleep_sleep,M1562,44,22,22,0,0.909390791405424,0.161075885197474,0.244700632381711,0.0151661525778331,-0.532882850632132
spo2mean_sleep_sleep,M1598,44,22,22,0,0.943669058566507,0.143028933465908,0.188181424622813,0.00819880570302504,-0.511860319607887
spo2mean_sleep_sleep,M1750,39,21,18,0,0.203117057306631,0.38627947502139,0.375815068575973,0.0213148472482418,0.331244552452278
spo2mean_sleep_sleep,M1774,43,21,22,1,0.955604552388431,0.410893698063204,0.446345692352774,0.00599689699189008,0.893690089040605
spo2mean_sleep_sleep,M1807,39,18,21,0,0.150977927798342,0.934079321532172,0.583991980840182,0.0345211645169245,0.473134728610319
spo2mean_sleep_sleep,M1824,44,22,22,0,0.394197366053947,0.253809216885754,0.441999248642486,0.0446064658814636,-0.483667982541246
spo2mean_sleep_sleep,M1905,40,19,21,1,0.349897003876996,0.957108307829538,0.49869927707765,0.0174638173985833,0.616162810875252
spo2mean_sleep_sleep,M1972,44,22,22,0,0.624801276694976,0.194055532073033,0.517278625439556,0.0427474813744621,-0.62638965807357
spo2mean_sleep_sleep,M1999,44,22,22,0,0.0430019654515666,0.642708685515617,0.192902620186137,0.00573688219676644,0.887242067002593
spo2mean_sleep_sleep,M2070,44,22,22,0,0.576974375515663,0.263352300246583,0.227358904793496,0.0368529935192527,-0.588100889080688
spo2mean_sleep_sleep,M2085,44,22,22,0,0.382739688123704,0.617413410875102,0.563769483713864,0.049823292196711,-0.639010641043175
spo2mean_sleep_sleep,M2181,39,21,18,0,0.67292772002146,0.607642666382276,0.148248101411434,0.0275591350106176,-0.747471078887842
spo2mean_sleep_sleep,M2307,44,22,22,0,0.526455433060397,0.987237633231158,0.589131950104809,0.0323592207852885,-0.581789556616752
spo2mean_sleep_sleep,M2324,43,22,21,1,0.760280600860023,0.589922155888479,0.191713341728275,0.0412008221864734,-0.617433348998456
spo2mean_sleep_sleep,M2350,44,22,22,0,0.680293049906014,0.197604486917998,0.139419285509564,0.0262401613288314,0.7701159573706
spo2mean_sleep_sleep,M2353,38,21,17,0,0.00598365898705152,0.291933608135898,0.913392671722307,0.000885254411501888,1.09911732968474
spo2mean_sleep_sleep,M2356,40,22,18,0,0.154123368354998,0.25819531469283,0.0924402734887253,0.0408419547323335,-0.558991177357733
spo2mean_sleep_sleep,M2369,44,22,22,0,0.662031153818844,0.30315998683136,0.187504165699915,0.0377701678066969,-0.695291607242709
spo2mean_sleep_sleep,M2380,44,22,22,0,0.241953970538736,0.496239310825352,0.310333746621913,0.0374829760594635,-0.71814389881218
spo2mean_sleep_sleep,M2381,43,22,21,1,0.205864360892667,0.578031622967901,0.210786472625795,0.00690040842899723,0.640051638868604
spo2mean_sleep_sleep,M2382,42,22,20,1,0.222823314451567,0.535817231072895,0.391783163333345,0.00865176604814657,0.686182856058819
spo2mean_sleep_sleep,M2391,44,22,22,0,0.557419557496889,0.483863595476042,0.466512876254437,0.0103313706813281,-0.989822041311194
spo2mean_sleep_sleep,M2412,44,22,22,0,0.981520610193262,0.751367438801814,0.268895897415444,0.0294393916272423,1.06377921371399
spo2mean_sleep_sleep,M2415,43,22,21,0,0.79653905244151,0.697956383937664,0.263720754731494,0.0156971803851068,-1.03407311893283
spo2mean_sleep_sleep,M2416,44,22,22,0,0.920392336956136,0.653822607937426,0.286785154484388,0.0332072735436255,-0.959917880246779
spo2mean_sleep_sleep,M2417,44,22,22,0,0.929723576583684,0.636728205023193,0.264310243569968,0.0328309215950471,-1.0052570807377
spo2mean_sleep_sleep,M2418,44,22,22,0,0.962412624519557,0.612839329881036,0.263709134167818,0.0324326016367425,-0.962405610660114
spo2mean_sleep_sleep,M2422,44,22,22,0,0.915619782819737,0.589273528641355,0.207009058172649,0.0149713704102205,-1.1439468720513
spo2mean_sleep_sleep,M2424,44,22,22,0,0.995463205566309,0.627093198326236,0.282518148673099,0.0190053024082812,-1.16787251761431
spo2mean_sleep_sleep,M2425,44,22,22,0,0.949894796942036,0.633747161771978,0.224275986153924,0.0229190865561062,-1.07196638185828
spo2mean_sleep_sleep,M2426,44,22,22,0,0.524125405061231,0.356641522006351,0.260390436990358,0.0404638968999478,-0.631831089502906
spo2mean_sleep_sleep,M2432,44,22,22,0,0.48765246184677,0.32862518369933,0.171839441043443,0.0225293493390686,-0.588747649931299
spo2mean_sleep_sleep,M2433,44,22,22,0,0.463824962295504,0.265855543299698,0.178558590633251,0.0409956897347569,-0.572642637192148
spo2mean_sleep_sleep,M2434,44,22,22,0,0.417740102711126,0.338270028689829,0.198615643739529,0.0467726626551446,-0.458992439245793
spo2mean_sleep_sleep,M2453,41,22,19,0,0.741778718824861,0.781209803493982,0.606858517858555,0.0361687746843188,-0.712309831071986
spo2mean_sleep_sleep,M2463,44,22,22,0,0.16627919195903,0.507570008098702,0.227378149596035,0.0226895141765912,0.344601165309052
spo2mean_sleep_sleep,M2464,44,22,22,0,0.161603109406103,0.489620968398305,0.221955144279479,0.0192915789428921,0.349081515100943
spo2mean_sleep_sleep,M2465,40,20,20,0,0.323986535880539,0.371510188073282,0.232320813523192,0.0408732771613127,0.343879061950971
spo2mean_sleep_sleep,M2466,44,22,22,0,0.168524600367334,0.604490959431156,0.243407102789511,0.00758846032197636,0.763277872169449
spo2mean_sleep_sleep,M2467,44,22,22,0,0.169095783165514,0.490459745956358,0.228566597097902,0.0215008821989049,0.366077201701447
spo2mean_sleep_sleep,M2468,41,19,22,0,0.339111744592771,0.42372713393671,0.231994167748389,0.047634833220243,0.336620876154307
spo2mean_sleep_sleep,M2470,41,20,21,0,0.253581572867487,0.529793689908378,0.309548806251316,0.0224777649996439,0.468676148826576
spo2mean_sleep_sleep,M2504,44,22,22,0,0.186179296909067,0.482433898557561,0.232922752401296,0.0299172215785542,0.279899639458419
spo2mean_sleep_sleep,M2523,43,22,21,0,0.269705710652061,0.598004616133648,0.832023093239557,0.0485840133152471,-0.804627446442892
spo2mean_sleep_sleep,M2561,44,22,22,0,0.126729561251924,0.775103127507575,0.463444868718999,0.0431198924448247,0.81980891296814
spo2mean_sleep_sleep,M2570,44,22,22,0,0.141701948966853,0.639117635197312,0.304599190776243,0.0416526398828948,0.782166500058625
spo2mean_sleep_sleep,M2618,44,22,22,0,0.160253484969929,0.633011427668468,0.292681604863007,0.0267666708615505,0.677854864873901
spo2mean_sleep_sleep,M2643,43,21,22,0,0.161976844346969,0.800832992931102,0.459578062679498,0.0380810771038425,0.410313710139753
spo2mean_sleep_sleep,M2648,44,22,22,0,0.193463619286735,0.659706995237117,0.219061437797947,0.0344856234735282,0.481369206571436
spo2mean_sleep_sleep,M2693,44,22,22,0,0.428136932537239,0.4580366193277,0.211349334785064,0.0450365172445638,-0.679509150760371
spo2mean_sleep_sleep,M2723,44,22,22,0,0.250701347680121,0.996746296642573,0.550709035045163,0.023435702701083,0.938275458313181
spo2mean_sleep_sleep,M2724,44,22,22,0,0.255697585974596,0.978675981321898,0.638134216851257,0.0381235321015427,0.839362311200615
spo2mean_sleep_sleep,M2726,44,22,22,0,0.301474736751811,0.964952624464665,0.478998219963189,0.0319220149611498,0.900171317637875
spo2mean_sleep_sleep,M2727,44,22,22,0,0.240877676279895,0.977636106463885,0.495400990426705,0.0178908030715965,0.943383027966941
spo2mean_sleep_sleep,M2728,44,22,22,0,0.279752236044466,0.868075517643929,0.448267177824557,0.00789366423053317,1.05284655191152
spo2mean_sleep_sleep,M2729,44,22,22,0,0.239977487997788,0.95892587558464,0.534605182589837,0.021601625957626,0.909360913950644
spo2mean_sleep_sleep,M2730,44,22,22,0,0.247667038843423,0.88351262772406,0.527707537940445,0.015281004636505,0.975343853401933
spo2mean_sleep_sleep,M2732,44,22,22,0,0.226480288921943,0.884377059983284,0.400504486203726,0.0093900046778216,1.07129006919173
spo2mean_sleep_sleep,M2759,44,22,22,0,0.565849551754066,0.814895232566079,0.315873202739895,0.0190609154755084,-0.989710303651256
spo2mean_sleep_sleep,M2760,44,22,22,0,0.626533527074346,0.87622805376734,0.35775698755591,0.0224873555752523,-0.947384801482786
spo2mean_sleep_sleep,M2766,37,22,15,0,0.11088917465053,0.439343893130431,0.387364973511179,0.0347809012610188,-0.815845111202924
spo2mean_sleep_sleep,M2771,44,22,22,0,0.128496815702112,0.486617667472685,0.51109159297612,0.0395343026191407,-0.671360268349494
spo2mean_sleep_sleep,M2772,44,22,22,0,0.181547720263137,0.506650558051692,0.407292519189384,0.0426782249212187,-0.500508160213289
spo2mean_sleep_sleep,M2795,44,22,22,0,0.690864728870195,0.418669500711016,0.348047284000232,0.0212001689891611,-0.438378871365134
spo2mean_sleep_sleep,M2803,39,20,19,0,0.567264448987064,0.313529846132184,0.300019098683627,0.0444278328736934,0.470698837357492
spo2mean_sleep_sleep,M2805,44,22,22,0,0.260971107107833,0.808870966949425,0.503653415537514,0.016606410515984,0.967217685911758
spo2mean_sleep_sleep,M2807,43,21,22,0,0.201229169946448,0.575889075979285,0.719620774647253,0.0138388923889241,1.0896815984071
spo2mean_sleep_sleep,M2808,44,22,22,0,0.228237978928185,0.648065674207672,0.53888558386859,0.00498166352543965,1.15278926857839
spo2mean_sleep_sleep,M2809,43,21,22,0,0.265594396160193,0.548643602784993,0.779158291652638,0.0105742848003406,1.05744118095998
spo2mean_sleep_sleep,M2886,44,22,22,0,0.660229122673753,0.930436071989624,0.308008673952115,0.01532787992873,-0.897751006348089
spo2mean_sleep_sleep,M2898,43,22,21,1,0.0742468128490947,0.930734732076454,0.320088134307662,0.0456877402109582,0.5435116428054
spo2mean_sleep_sleep,M2904,44,22,22,0,0.170264235211055,0.488851941745681,0.267508987006455,0.00898485081413562,-1.05346555304652
spo2mean_sleep_sleep,M2905,44,22,22,0,0.242233938803789,0.46258154485424,0.341241073275666,0.0485488997487789,-0.704373495703544
spo2mean_sleep_sleep,M2978,44,22,22,0,0.322393802217541,0.632821741189318,0.480951207427611,0.0333328577590218,-0.420063082612339
spo2mean_sleep_sleep,M2988,44,22,22,0,0.171226298678698,0.872985524984509,0.477934976275733,0.00502509881819143,-0.93366297604405
spo2mean_sleep_sleep,M3008,43,22,21,1,0.105364592792906,0.918293415849542,0.476825358135304,0.0274733169522274,-0.739790645983374
spo2mean_sleep_sleep,M3031,44,22,22,0,0.452473699161402,0.65794986230131,0.543538999216052,0.0455651901302832,-0.504769615943002
spo2mean_sleep_sleep,M3037,41,20,21,0,0.169716956259004,0.651907108442391,0.94655760556198,0.0118452522534516,0.463386508364864
spo2mean_sleep_sleep,M3160,44,22,22,0,0.44798741226342,0.556968045178712,0.3761979110023,0.048508101143945,-0.284406670475828
spo2mean_sleep_sleep,M3172,44,22,22,0,0.171129441638538,0.555322996664085,0.201877720575963,0.0275801953570594,0.502401755163999
spo2mean_sleep_sleep,M3173,43,21,22,0,0.182765464670592,0.753396565217028,0.353337918589148,0.0199975197601709,0.641410191098707
spo2mean_sleep_sleep,M3174,42,20,22,0,0.229196098833489,0.819304158470639,0.293426832074625,0.0352589647522668,0.587792715271169
spo2mean_sleep_sleep,M3175,40,18,22,0,0.198297164147858,0.903466695839899,0.371079423686932,0.0180158363212781,0.747088879392969
spo2mean_sleep_sleep,M3181,38,17,21,0,0.399675878471051,0.98019181830087,0.113697907007276,0.00711616059277685,0.568281096634039
spo2mean_sleep_sleep,M3320,44,22,22,0,0.314064389456201,0.90724496413182,0.582115630761674,0.0380141648278299,-0.548758210239068
spo2mean_sleep_sleep,M3338,32,16,16,0,0.188610582037736,0.663839912008346,0.566638948461126,0.0228540710805023,0.572879740538888
spo2mean_sleep_sleep,M3339,43,22,21,0,0.636480257168258,0.777733237783531,0.223299607580318,0.00162056845497012,0.818387613176408
spo2mean_sleep_sleep,M3359,42,21,21,0,0.623672345346645,0.714249980668908,0.253432815754066,0.00599306493723091,0.936328418897219
spo2mean_sleep_sleep,M3371,44,22,22,0,0.484506487855603,0.88912549546223,0.527561360535854,0.0285531677923952,-0.638593282694139
spo2mean_sleep_sleep,M3407,44,22,22,0,0.15565828320211,0.702742937421876,0.265730794119575,0.0368686246940755,0.616051287250083
spo2mean_sleep_sleep,M3452,44,22,22,0,0.546859551516825,0.989479743101067,0.385736452929807,0.0302860332147931,-0.764084435878877
spo2mean_sleep_sleep,M3462,44,22,22,0,0.65444581571914,0.788539534792376,0.329878834548758,0.0487032563121782,-0.662588178985383
spo2mean_sleep_sleep,M3469,44,22,22,0,0.429527749227843,0.991661157018301,0.566819594933106,0.0235471796301939,-0.675977986940753
spo2mean_sleep_sleep,M3508,44,22,22,0,0.52350704120162,0.733100192880237,0.437601708435651,0.00768461370282742,-0.673022871138881
spo2mean_sleep_sleep,M3509,44,22,22,0,0.473362556635195,0.706489427941106,0.390247417572197,0.00479241120773881,-0.73458902714612
spo2mean_sleep_sleep,M3532,44,22,22,0,0.804537946968496,0.314460063288391,0.274283458626483,0.0193999670006321,-0.890207642975195
spo2mean_sleep_sleep,M3534,44,22,22,0,0.132014020333842,0.474063512875927,0.204807360467768,0.0349414518435023,0.735019593668778
spo2mean_sleep_sleep,M3544,36,18,18,0,0.868800695186925,0.707188290016346,0.398056840791164,0.020171226153722,-0.93296035786104
spo2mean_sleep_sleep,M3548,44,22,22,0,0.324240389495174,0.821132654169724,0.467493646044531,0.0364692270463936,-0.692952807144377
spo2mean_sleep_sleep,M3574,44,22,22,0,0.33948828703537,0.521696523629722,0.368083589327439,0.00223931612420396,-0.657578723624194
spo2mean_sleep_sleep,M3578,44,22,22,0,0.410778050686462,0.606423798812586,0.497375205261921,0.016949222717519,-0.605627086694636
spo2mean_sleep_sleep,M3644,42,20,22,0,0.0704441015420231,0.826936095080899,0.321224167256447,0.021151532602397,0.736651213347914
spo2mean_sleep_sleep,M3648,34,19,15,0,0.253626125988969,0.600006525888908,0.297179653395151,0.0376576384297785,0.481136185397331
spo2mean_sleep_sleep,M3651,32,18,14,0,0.0666641328901332,0.730002237823503,0.571195494952697,0.00386603682586446,0.709730999001405
spo2mean_sleep_sleep,M3684,44,22,22,0,0.686029283577914,0.621248443976642,0.237683134441697,0.0436816001723717,-0.59767088866365
spo2mean_sleep_sleep,M3725,44,22,22,0,0.203354365970862,0.630702256151818,0.190882662892081,0.012465074033967,0.580675867837595
spo2mean_sleep_sleep,M3754,44,22,22,0,0.600197571226796,0.587046649110302,0.346838352536751,0.0234914628417542,-0.733296579635458
spo2mean_sleep_sleep,M3789,44,22,22,0,0.112943658761161,0.469596597924482,0.183728051984891,0.000941363642210088,1.28644362969059
spo2mean_sleep_sleep,M3790,44,22,22,0,0.111326621853369,0.473848391368655,0.151200995844797,0.000786538879135839,1.31777510634801
spo2mean_sleep_sleep,M3791,44,22,22,0,0.100222127654411,0.427282650983979,0.144067786764824,0.000400863403411958,1.30107817154263
spo2mean_sleep_sleep,M3792,44,22,22,0,0.106558495208189,0.493788787459143,0.175636126208792,0.000824857145941517,1.31530268459502
spo2mean_sleep_sleep,M3793,44,22,22,0,0.163549274432982,0.38305373474242,0.182245965667819,0.00147965857796734,1.03328950080386
spo2mean_sleep_sleep,M3794,44,22,22,0,0.127671615776008,0.463168760903953,0.192654954092384,0.00100340573215051,1.30192239819316
spo2mean_sleep_sleep,M3795,44,22,22,0,0.13574696752336,0.483421697715221,0.185775146471306,0.000892804364783072,1.28856215163479
spo2mean_sleep_sleep,M3796,44,22,22,0,0.146004483120365,0.407974265880921,0.240452751189911,0.00322172198865085,1.31001792025803
spo2mean_sleep_sleep,M3798,44,22,22,0,0.141362409919444,0.451811499819427,0.154999426183571,0.000746668262423986,1.41028188167397
spo2mean_sleep_sleep,M3825,40,21,19,0,0.167938307852913,0.941913889217687,0.46486508036754,0.0437345257545647,0.579052505330797
spo2mean_sleep_sleep,M3856,44,22,22,0,0.258764234707688,0.839712733441248,0.257935804300442,0.0428382710004187,-0.679428107350628
spo2mean_sleep_sleep,M3939,44,22,22,0,0.658553401228015,0.914732244854118,0.477095969720871,0.0119598846031638,0.726554564703445
spo2mean_sleep_sleep,M3955,44,22,22,0,0.560072922219408,0.995843827028107,0.35258142405192,0.0489139169920452,-0.484416897641128
spo2mean_sleep_sleep,M3997,44,22,22,0,0.358376362695721,0.981836333094532,0.480026894123322,0.035250022150268,-0.825591284288688
spo2mean_sleep_sleep,M4005,39,22,17,0,0.313417627479705,0.959557387635296,0.630166485812283,0.0389670556824058,-1.1692836354729
spo2mean_sleep_sleep,M4034,44,22,22,0,0.55190980880229,0.729307442114961,0.325500043271083,0.034246303398646,0.652038814196258
spo2mean_sleep_sleep,M4066,44,22,22,0,0.487464228901859,0.335248342690694,0.16426864270649,0.0431606587894154,-0.63645783961311
spo2mean_sleep_sleep,M4073,43,21,22,1,0.318117931035356,0.66115192442143,0.915843174805246,0.0103475962417401,1.34757945787199
spo2mean_sleep_sleep,M4129,44,22,22,0,0.939441911686434,0.0308314549176462,0.233058487722979,0.00978647464436285,-1.05920959654579
spo2mean_sleep_sleep,M4130,40,19,21,0,0.451115531884603,0.297380609984969,0.629004240777304,0.0403524353337556,0.46133197633467
spo2mean_sleep_sleep,M4143,44,22,22,0,0.552500825625435,0.200466851506533,0.237527409298433,0.00379219225598729,-0.968576852833342
spo2mean_sleep_sleep,M4147,35,21,14,0,0.0366538020224769,0.321481987525508,0.300826096502976,0.0184335682792912,-0.966139211003515
spo2mean_sleep_sleep,M4162,44,22,22,0,0.785337132100498,0.742151525079159,0.278367298888811,0.0353757661471761,-0.735632898247381
spo2mean_sleep_sleep,M4163,44,22,22,0,0.779440668299602,0.729743895256644,0.269306877763388,0.037639221245088,-0.719172559513861
spo2mean_sleep_sleep,M4164,44,22,22,0,0.776781684252379,0.619922651781846,0.22647313491519,0.0371310028616276,-0.634579082565782
spo2mean_sleep_sleep,M4166,44,22,22,0,0.806083900503772,0.612099853460777,0.186276861026354,0.0277326481349664,-0.731068821009809
spo2mean_sleep_sleep,M4190,44,22,22,0,0.245463732527523,0.748862336961715,0.40143320911684,0.0458536744922453,-0.719980673469541
spo2mean_sleep_sleep,M4199,44,22,22,0,0.35958857815235,0.953703253920419,0.28901969597132,0.0450387987377759,-0.828709606464843
spo2mean_sleep_sleep,M4200,44,22,22,0,0.352371651738748,0.949789185294426,0.325616867269639,0.049966170938198,-0.800204607435629
spo2mean_sleep_sleep,M4201,44,22,22,0,0.338963829456943,0.964863122762673,0.304693175098393,0.0466564809747144,-0.76980770575042
spo2mean_sleep_sleep,M4202,44,22,22,0,0.342648267563281,0.909873841087697,0.306891788527787,0.0442622896609755,-0.745844022077421
spo2mean_sleep_sleep,M4219,44,22,22,0,0.579264058786892,0.794836721653615,0.340929009614471,0.0373487251687713,-0.5724200627531
